Soľné,013 62,11
Soľnička,076 53,68
Soľník,090 31,64
Sološnica,906 37,34
Somorova Ves,972 25,50
Somotor,076 35,68
Sopkovce,067 22,19
Sotina,905 01,58
Spišská Belá,059 01,21
Spišská Nová Ves,,62
Spišská Sobota,058 01,47
Spišská Stará Ves,061 01,21
Spišská Teplica,059 34,47
Spišské Bystré,059 18,47
Spišské Hanušovce,059 04,21
Spišské Podhradie,053 04,31
Spišské Tomášovce,052 01,62
Spišské Vlachy,053 61,62
Spišský Hrhov,053 02,31
Spišský Hrušov,053 63,62
Spišský Štiavnik,059 14,47
Spišský Štvrtok,053 14,31
Srňacie,026 01,14
Stakčín,067 61,60
Stakčínska Roztoka,067 61,60
Stanáková,972 28,50
Stanča,076 16,68
Stankovany,034 92,55
Stankovce,072 21,37
Stankovce,076 61,68
Stará Bašta,980 34,53
Stará Bystrica,023 04,12
Stará Gala,930 34,15
Stará Halič,985 11,33
Stará Huta,962 25,13
Stará Huta,968 01,77
Stará Kremnička,965 01,78
Stará Lehota,916 35,41
Stará Lesná,059 52,21
Stará Ľubovňa,064 01,63
Stará Myjava,907 01,38
Stará Turá,916 01,41
Stará Voda,053 34,17
Staré,072 23,37
Staré Hory,976 02,2
Starina,065 46,63
Starňa,982 01,52
Starý Hrádok,935 56,30
Starý Smokovec,062 01,47
Starý Tekov,935 26,30
Staškov,023 53,12
Staškovce,090 23,64
Stebnícka Huta,086 33,4
Stebník,086 33,4
Stolečné,013 32,79
Stolečné,018 03,48
Stošice,031 04,32
Stotince,059 94,21
Stožok,962 12,13
Stráňany,065 33,63
Stráňavy,013 25,79
Stráne pod Tatrami,059 76,21
Stránska,982 51,53
Stránske,013 13,79
Stratená,049 71,54
Stráža,013 04,79
Stráže nad Myjavou,908 41,58
Stráže pod Tatrami,058 01,47
Strážky,059 01,21
Strážne,076 52,68
Strážov,010 01,79
Strážske,072 22,37
Strečno,013 24,79
Streda nad Bodrogom,076 31,68
Stredná Revúca,034 74,55
Stredné Plachtince,991 24,73
Stredné Turovce,935 81,30
Stredný Sliač,034 84,55
Strekov,941 37,42
Strelenka,020 54,51
Strelnice,982 62,53
Strelníky,976 55,2
Stretava,072 13,37
Stretavka,072 13,37
Streženice,020 01,51
Striežovce,980 25,53
Strihovce,067 73,60
Stročín,089 01,65
Stropkov,091 01,64
Studená,980 34,53
Studené,900 46,57
Studenec,053 04,31
Studenec,972 28,50
Studienka,908 75,34
Studničná,034 96,55
Stuľany,086 43,4
Stupava,900 31,34
Stupné,018 12,48
Sučany,038 52,35
Sudince,962 71,28
Súdovce,962 71,28
Suchá,090 23,64
Suchá Dolina,082 43,49
Suchá Hora,027 13,72
Suchá nad Parnou,919 01,70
Sucháň,991 35,73
Suché,071 01,37
Suché Brezovo,991 03,73
Suchohrad,900 64,34
Sukov,067 02,36
Suľany,951 25,40
Sulín,065 46,63
Súľov,013 52,11
Súlovce,956 14,67
Súš,916 01,41
Sušany,980 12,46
Sútor,980 01,53
Svarín,032 33,32
Svätá Mária,076 35,68
Svätoplukovo,951 16,40
Svätuš,072 55,61
Svätuša,941 48,42
Svätuše,076 83,68
Svätý Anton,969 72,3
Svätý Jur,900 21,44
Svätý Kríž,032 11,32
Svätý Kríž,935 25,30
Svätý Peter,946 57,22
Svederník,013 32,79
Sverepec,017 01,48
Sveržov,086 02,4
Svetlá,980 52,53
Svetlice,067 16,36
Svidnička,090 02,65
Svidník,089 01,65
Svinia,082 32,49
Svinica,044 45,27
Svinice,076 37,68
Svinná,913 24,69
Svit,059 21,47
Svodín,943 54,42
Svodov,937 01,30
Svrbice,956 06,67
Svrčinovec,023 12,12
Sykavka,053 76,62
Šahy,936 01,30
Šajby,972 41,50
Šajdíkove Humence,906 07,58
Šaľa,,66
Šalgočka,925 54,16
Šalgovce,956 06,67
Šalgovík,080 01,49
Šalková,974 01,2
Šalov,935 71,30
Šamaja,022 01,12
Šambron,065 45,63
Šamorín,931 01,15
Šamudovce,072 01,37
Šance,916 42,41
Šandal,091 01,64
Šándorhalma,935 33,30
Šankovce,982 62,52
Šapinec,090 42,65
Šára,985 32,33
Šarbov,090 05,65
Šarišská Poruba,082 12,49
Šarišská Trstená,082 14,49
Šarišské Bohdanovce,082 05,49
Šarišské Čierne,086 37,4
Šarišské Dravce,082 73,56
Šarišské Jastrabie,065 48,63
Šarišské Lúky,080 06,49
Šarišské Lužianky,082 32,49
Šarišské Michaľany,082 22,56
Šarišské Sokolovce,082 66,56
Šarišský Štiavnik,090 42,65
Šarkan,943 42,42
Šarovce,935 52,30
Šašová,086 12,4
Šášovské Podhradie,965 01,78
Šaštín,908 41,58
Šaštín - Stráže,908 41,58
Šávoľ,985 41,33
Šebešťanová,017 04,48
Šelpice,919 09,70
Šemetkovce,090 03,65
Šemša,044 21,27
Šenkvice,900 81,44
Šiatorská Bukovinka,985 58,33
Šiba,086 22,4
Šíd,986 01,33
Šimonovce,980 03,53
Šindliar,082 36,49
Šintava,925 51,16
Šipice,962 68,28
Šípkov,956 53,1
Šípkové,922 03,45
Šipošovské Kračany,930 03,15
Širákov,991 27,73
Širkovce,980 02,53
Široká,027 41,14
Široké,082 37,49
Šišov,956 38,1
Šivetice,049 14,52
Škoruby,013 54,11
Škrabáka,022 04,12
Škriavnik,991 25,73
Škrípov,972 28,50
Šmigovec,067 73,60
Šoltýska,985 07,46
Šopora,022 01,12
Šoporňa,925 52,16
Špačince,919 51,70
Špania Dolina,974 01,2
Španie Pole,980 23,53
Šrobárová,946 32,22
Štále,968 01,77
Štefan,941 37,42
Štefanov,906 45,58
Štefanov nad Oravou,027 44,72
Štefanová,900 86,44
Štefanovce,082 35,49
Štefanovce,094 01,74
Štefanovičová,951 15,40
Štefanská Huta,053 51,17
Štefultov,969 01,3
Štefurov,090 42,65
Šterusy,922 03,45
Štiavnické Bane,969 81,3
Štiavnička,034 01,55
Štiavnička,976 81,2
Štiavnik,013 55,11
Štiefleje,972 48,50
Štitáre,951 01,40
Štítnik,049 32,54
Štoliansko,962 05,13
Štós,044 26,27
Štós - kúpele,044 26,27
Štôla,059 37,47
Štrba,059 38,47
Štrbské Pleso,059 85,47
Štrkovec,925 52,16
Štrkovec,980 45,53
Štubne,976 02,2
Štúrová,946 13,22
Štúrovo,,42
Štvrtok,913 05,69
Štvrtok na Ostrove,930 40,15
Šuja,015 01,79
Šuľa,991 01,73
Šuľany,930 33,15
Šulekovo,920 03,18
Šumiac,976 71,10
Šuňava,059 39,47
Šurany,942 01,42
Šurianky,951 26,40
Šurice,980 33,33
Šúrovce,919 25,70
Šutovce,972 01,50
Šútovo,038 54,35
Švábolka,976 69,10
Švábovce,059 12,47
Švedlár,053 34,17
Švošov,034 91,55
Švrčkov Jarok,906 05,58
Ťahyňa,072 14,37
Tachty,980 34,53
Tajná,952 01,40
Tajov,976 34,2
Taľka,082 12,49
Tanečník,029 57,39
Ťapešovo,029 51,39
Ťapkové,922 08,45
Tarnov,086 01,4
Tašuľa,072 52,61
Tatranská Javorina,059 56,47
Tatranská Kotlina,059 54,47
Tatranská Lesná,059 60,47
Tatranská Lomnica,059 60,47
Tatranská Polianka,062 01,47
Tatranská Štrba,059 41,47
Tatranské Matliare,059 60,47
Tatranské Zruby,062 01,47
Tehla,935 35,30
Tekolďany,920 62,18
Tekovská Breznica,966 52,77
Tekovská Nová Ves,935 25,30
Tekovské Lužany,935 41,30
Tekovské Nemce,966 54,75
Tekovský Hrádok,935 51,30
Telgárt,976 73,10
Telince,951 61,40
Temeš,972 29,50
Teplá,969 82,3
Tepličany,044 31,27
Teplička,052 01,62
Teplička nad Váhom,013 01,79
Tepličky,920 66,18
Teplý Vrch,980 23,53
Terany,962 68,28
Terchová,013 06,79
Teriakovce,080 05,49
Terňa,082 67,49
Tesáre,956 21,67
Tesáre nad Žitavou,951 76,75
Tesárske Mlyňany,951 76,75
Tešedíkovo,925 82,66
Tešmák,936 01,30
Tiba,049 12,54
Tibava,073 01,61
Tichá Voda,053 33,17
Tichý Potok,082 74,56
Timoradza,956 52,1
Tisinec,091 01,64
Tisovec,980 61,53
Tlmače,935 21,30
Tlstá Hora,018 54,20
Töböréte,929 01,15
Točnica,985 22,33
Tokajík,090 34,64
Tomášikovo,925 04,16
Tomášov,900 44,57
Tomášovce,980 21,53
Tomášovce,985 56,33
Tomčany,036 01,35
Tonkovce,930 38,15
Topoľa,067 65,60
Topoľany,071 01,37
Topoľčany,,67
Topoľčianky,951 93,75
Topolecká,916 01,41
Topoľnica,925 92,16
Topoľníky,930 11,15
Topoľovka,067 45,19
Toporec,059 95,21
Tornaľa,982 01,52
Torysa,082 76,56
Torysky,053 71,31
Tovarné,094 01,74
Tovarnianska Polianka,094 01,74
Tovarníky,955 01,67
Tôň,946 15,22
Trakovice,919 33,18
Trávnica,941 46,42
Trávnik,946 19,22
Trebatice,922 10,45
Trebejov,044 81,27
Trebeľovce,985 31,33
Trebichava,956 53,1
Trebišov,075 01,68
Trebostovo,038 41,35
Trebušovce,991 27,73
Trenč,985 32,33
Trenčianska Teplá,914 01,69
Trenčianska Turná,913 21,69
Trenčianska Závada,914 41,69
Trenčianske Bohuslavice,913 07,41
Trenčianske Jastrabie,913 22,69
Trenčianske Mitice,913 22,69
Trenčianske Stankovce,913 11,69
Trenčianske Teplice,914 51,69
Trenčín,,69
Trhová Hradská,930 13,15
Trhovište,072 04,37
Trhyňa,937 01,30
Trnava,,70
Trnavá Hora,966 11,78
Trnava pri Laborci,072 31,37
Trnávka,078 01,68
Trnávka,913 33,69
Trnávka,930 32,15
Tŕnie,962 34,76
Trnkov,082 12,49
Trnové,010 01,79
Trnovec,908 51,59
Trnovec nad Váhom,925 71,66
Trnovo,038 41,35
Tročany,086 41,4
Trojačka,023 56,12
Trpín,962 44,28
Trsťany,044 45,27
Trsťany,053 63,62
Trstená,028 01,72
Trstená na Ostrove,930 04,15
Trstené,032 21,32
Trstené pri Hornáde,044 11,27
Trstice,925 42,16
Tŕstie,018 22,48
Trstín,919 05,70
Trubín,966 23,78
Tuhár,985 12,33
Tuhrina,082 07,49
Tuchyňa,018 55,20
Tulčík,082 13,49
Tunežice,018 63,20
Tupá,935 84,30
Turá,935 51,30
Turá Lúka,907 03,38
Turany,038 53,35
Turany nad Ondavou,090 33,64
Turcovce,067 23,19
Turček,038 48,71
Turčianky,958 44,43
Turčianska Štiavnička,038 51,35
Turčianske Jaseno,038 02,35
Turčianske Kľačany,038 61,35
Turčianske Teplice,039 01,71
Turčiansky Ďur,038 43,35
Turčiansky Michal,039 01,71
Turčiansky Peter,038 41,35
Turčok,049 18,52
Turecká,976 02,2
Tureň,903 01,57
Turíčky,985 22,46
Turie,013 12,79
Turík,034 83,55
Turkov,023 54,12
Turňa nad Bodvou,044 02,27
Turnianska Nová Ves,044 02,27
Turová,962 34,76
Turzovka,023 54,12
Tušice,072 02,37
Tušická Nová Ves,072 02,37
Tužina,972 14,50
Tvarožná,032 23,32
Tvarožná,059 71,21
Tvrdomestice,956 22,67
Tvrdošín,027 44,72
Tvrdošovce,941 10,42
U Hluška,022 01,12
U Holých,023 11,12
U Kľukov,023 11,12
U Kordišov,023 11,12
U Polievkov,023 11,12
U Rulcov,023 11,12
U Siheľnika,022 01,12
Ubľa,067 73,60
Úbrež,072 42,61
Udavské,067 31,19
Uderiná,985 54,33
Udiča,018 01,48
Udička,018 03,48
Údol,065 45,63
Uhliská,935 05,30
Úhorná,055 66,17
Uhorská Ves,032 03,32
Uhorské,985 25,46
Uhrovec,956 41,1
Uhrovské Podhradie,956 41,1
Újazd,913 31,69
Uľanka,974 01,2
Úľany nad Žitavou,941 03,42
Ulič,067 67,60
Uličské Krivé,067 67,60
Uloža,053 71,31
Uňatín,962 41,28
Unín,908 46,59
Upohlav,018 01,48
Úpor,076 16,68
Urmince,956 02,67
Ústie nad Priehradou,028 01,72
Úsvit,059 11,47
Utekáč,985 06,46
Uzovce,082 66,56
Uzovská Panica,980 22,53
Uzovské Pekľany,082 63,56
Uzovský Šalgov,082 61,56
Vaďovce,916 13,41
Vagrinec,090 03,65
Váhovce,925 62,16
Vajka nad Žitavou,951 88,40
Vajkovce,044 43,27
Vajsková,976 98,10
Valaliky,044 13,27
Valaská,976 46,10
Valaská Belá,972 28,50
Valaská Dubová,034 96,55
Valaškovce,066 01,19
Valča,038 35,35
Valentová,038 43,35
Valentová,976 02,2
Valentovce,067 01,36
Valice,982 52,53
Valkovce,090 42,65
Vaľkovňa,976 69,10
Vaľkovo,985 03,46
Vaniškovce,086 41,4
Vaňovka,029 52,39
Vápeník,090 02,65
Varadka,086 36,4
Varechovce,090 23,64
Varhaňovce,082 05,49
Varín,013 03,79
Varov Šúr,919 25,70
Vasiľov,029 51,39
Vavrečka,029 01,39
Vavrinec,094 31,74
Vavrišovo,032 42,32
Važec,032 61,32
Včeláre,044 02,27
Včelince,980 50,53
Včelinec,979 01,53
Véč,076 35,68
Večelkov,980 34,53
Vechec,094 12,74
Vék,947 01,22
Veľaty,076 15,68
Velčice,913 04,69
Velčice,951 71,75
Veličná,027 54,14
Veľká,058 01,47
Veľká Bara,076 32,68
Veľká Budafa,930 34,15
Veľká Bytča,014 01,11
Veľká Čalomija,991 09,73
Veľká Čausa,971 01,50
Veľká Čierna,015 01,79
Veľká Dolina,951 15,40
Veľká Dolina,985 53,33
Veľká Franková,059 78,21
Veľká Gúta,946 03,22
Veľká Hradná,913 24,69
Veľká Ida,044 55,27
Veľká Lehota,966 41,77
Veľká Lehota,972 42,50
Veľká Lesná,065 34,63
Veľká Lodina,044 81,27
Veľká Lomnica,059 52,21
Veľká Lúč,930 03,15
Veľká Lúka,962 31,76
Veľká Mača,925 32,16
Veľká Maňa,941 45,42
Veľká nad Ipľom,985 32,33
Veľká Paka,930 51,15
Veľká Suchá,980 13,46
Veľká Tŕňa,076 82,68
Veľká Ves,951 13,40
Veľká Ves,985 01,46
Veľká Ves nad Ipľom,991 10,73
Veľké Bedzany,955 01,67
Veľké Bielice,958 04,43
Veľké Bierovce,913 11,69
Veľké Blahovo,930 01,15
Veľké Borové,027 32,32
Veľké Dálovce,985 32,33
Veľké Dravce,985 42,33
Veľké Držkovce,956 54,1
Veľké Dvorany,956 01,67
Veľké Dvorníky,929 01,15
Veľké Hoste,956 38,1
Veľké Chlievany,956 55,1
Veľké Chyndice,951 54,40
Veľké Kapušany,079 01,37
Veľké Kosihy,946 21,22
Veľké Kostoľany,922 07,45
Veľké Košecké Podhradie,018 31,20
Veľké Kozmálovce,935 21,30
Veľké Krškany,934 01,30
Veľké Kršteňany,958 03,43
Veľké Leváre,908 73,34
Veľké Lovce,941 42,42
Veľké Ludince,935 65,30
Veľké Orvište,922 01,45
Veľké Ostratice,956 34,43
Veľké Ozorovce,078 01,68
Veľké Pole,966 74,77
Veľké Raškovce,076 75,37
Veľké Revištia,072 43,61
Veľké Ripňany,956 07,67
Veľké Rovné,013 62,11
Veľké Slemence,076 77,37
Veľké Stankovce,913 11,69
Veľké Straciny,990 01,73
Veľké Teriakovce,980 51,53
Veľké Trakany,076 42,68
Veľké Turovce,935 81,30
Veľké Uherce,958 41,43
Veľké Úľany,925 22,16
Veľké Vozokany,951 82,75
Veľké Zalužice,072 34,37
Veľké Zálužie,951 35,40
Veľké Zlievce,991 23,73
Veľkrop,091 01,64
Veľký Báb,951 34,40
Veľký Biel,900 24,57
Veľký Blh,980 22,53
Veľký Bysterec,026 01,14
Veľký Cetín,951 05,40
Veľký Čepčín,038 45,71
Veľký Ďur,935 34,30
Veľký Dvor,937 01,30
Veľký Folkmar,055 51,17
Veľký Grob,925 27,16
Veľký Harčáš,945 01,22
Veľký Horeš,076 52,68
Veľký Kamenec,076 36,68
Veľký Klíž,958 45,43
Veľký Kolačín,018 51,20
Veľký Krtíš,990 01,73
Veľký Kýr,941 07,42
Veľký Lapáš,951 04,40
Veľký Lég,930 37,15
Veľký Lél,946 12,22
Veľký Lipník,065 33,63
Veľký Lom,991 03,73
Veľký Meder,932 01,15
Veľký Ostrov,946 03,22
Veľký Pesek,937 01,30
Veľký Ruskov,075 01,68
Veľký Slavkov,059 91,47
Veľký Slivník,082 67,49
Veľký Šariš,082 21,49
Veľopolie,067 31,19
Velušovce,955 01,67
Vernár,059 17,47
Veselá,935 52,30
Veselé,922 08,45
Veterná Poruba,031 04,32
Vidiná,985 59,33
Vidov Vrch,962 63,76
Vidová,049 11,54
Vidovany,908 62,59
Vieska,908 63,59
Vieska,916 26,41
Vieska,930 02,15
Vieska,965 01,78
Vieska,972 45,50
Vieska,991 02,73
Vieska - Bezdedov,020 01,51
Vieska nad Blhom,980 21,53
Vieska nad Žitavou,951 52,75
Vígľaš,962 02,13
Vígľašská Huta,962 25,13
Vikartovce,059 19,47
Vinica,991 28,73
Vinice,979 01,53
Viničky,076 31,68
Viničné,900 23,44
Vinné,072 31,37
Vinodol,951 06,40
Vinohrádok,901 01,34
Vinohrady nad Váhom,925 55,16
Vinosady,902 01,44
Violín,946 02,22
Virt,946 38,22
Vislanka,065 41,63
Vislava,090 21,64
Visolaje,018 61,51
Višňov,076 61,68
Višňové,013 23,79
Višňové,013 55,11
Višňové,916 16,41
Višňové,982 62,52
Vištuk,900 85,44
Vitálišovce,031 04,32
Vitanová,027 12,72
Víťaz,082 38,49
Víťazovce,067 24,19
Vítkovce,053 63,62
Vlača,094 31,74
Vladiča,090 23,64
Vlachovo,049 24,54
Vlachy,032 13,32
Vlašky,032 13,32
Vlčany,925 84,66
Vlčí Vrch,913 33,69
Vlčkovany,908 62,59
Vlčkovce,919 23,70
Vlčkovo,957 03,1
Vlčovo,985 26,46
Vlkanová,976 31,2
Vlkanovo,946 54,22
Vlkas,941 44,42
Vlkolínec,034 03,55
Vlkov,018 03,48
Vlková,059 72,21
Vlkovce,059 71,21
Vlky,900 44,57
Vlkyňa,980 44,53
Voderady,919 42,70
Vojany,076 72,37
Vojčice,076 22,68
Vojka,076 83,68
Vojka nad Dunajom,930 31,15
Vojkovce,053 61,62
Vojňany,059 02,21
Vojnatina,072 61,61
Vojtechovce,930 38,15
Vojtovce,091 01,64
Vojty,022 01,12
Voľa,072 21,37
Volica,067 01,36
Volkovce,951 87,75
Voznica,966 81,77
Vozokany,925 05,16
Vozokany,956 05,67
Vozokany nad Hronom,935 61,30
Vráble,952 01,40
Vrádište,908 49,59
Vrakúň,930 25,15
Vranie,010 14,79
Vranov,093 01,74
Vranov nad Topľou,,74
Vrbany,972 24,50
Vrbina,930 08,15
Vrbnica,072 16,37
Vrbov,059 72,21
Vrbová nad Váhom,945 01,22
Vrbovce,906 06,38
Vrbovce nad Rimavou,980 52,53
Vrbové,922 03,45
Vŕbovec,071 01,37
Vrbovka,991 06,73
Vrchdobroč,962 05,13
Vrchpredmier,023 22,12
Vrchrieka,023 55,12
Vrchslatina,976 53,10
Vrchteplá,017 05,48
Vrícko,038 31,35
Vršatské Podhradie,018 52,20
Vrtižer,017 05,48
Vrútky,038 61,35
Všechsvätých,044 13,27
Vtáčkovce,044 47,27
Výborná,059 02,21
Vybúchanec,071 01,37
Výčapky,951 25,40
Výčapy - Opatovce,951 44,40
Vydraň,068 01,36
Vydrany,930 16,15
Vydrná,020 53,51
Vydrník,059 14,47
Vydrovo,976 52,10
Vydumanec,080 01,49
Vyhne,966 02,78
Východná,032 32,32
Vychylovka,023 05,12
Výrava,067 16,36
Vysielač,080 01,49
Vysocký Dvor,072 14,37
Vysočany,956 35,1
Vysoká,082 74,56
Vysoká,969 01,3
Vysoká nad Kysucou,023 55,12
Vysoká nad Uhom,072 14,37
Vysoká pri Morave,900 66,34
Vysoké Tatry,062 01,47
Vyšehradné,972 13,50
Vyškovce,090 21,64
Vyškovce nad Ipľom,935 77,30
Vyšná Boca,032 34,32
Vyšná Hutka,040 18,27
Vyšná Jablonka,067 34,19
Vyšná Jedľová,089 01,65
Vyšná Kaloša,982 52,53
Vyšná Kamenica,044 45,27
Vyšná Korňa,023 21,12
Vyšná Myšľa,044 15,27
Vyšná Olšava,090 32,64
Vyšná Pisaná,090 01,65
Vyšná Pokoradz,979 01,53
Vyšná Polianka,086 36,4
Vyšná Revúca,034 74,55
Vyšná Rybnica,072 41,61
Vyšná Sitnica,094 07,19
Vyšná Slaná,049 26,54
Vyšná Šebastová,080 06,49
Vyšná Vladiča,090 23,64
Vyšná Voľa,086 21,4
Vyšné Hágy,059 84,47
Vyšné Ladičkovce,067 11,19
Vyšné Matiašovce,032 23,32
Vyšné nad Hronom,935 31,30
Vyšné Nemecké,072 51,61
Vyšné Raslavice,086 41,4
Vyšné Remety,072 41,61
Vyšné Repaše,053 71,31
Vyšné Revištia,072 43,61
Vyšné Ružbachy,065 02,63
Vyšné Valice,982 52,53
Vyšný Čaj,044 16,27
Vyšný Hrabovec,090 34,64
Vyšný Hrušov,067 32,19
Vyšný Kazimír,094 09,74
Vyšný Kelčov,023 55,12
Vyšný Klátov,044 12,27
Vyšný Komárnik,090 05,65
Vyšný Koniec,023 54,12
Vyšný Kručov,086 45,4
Vyšný Kubín,026 01,14
Vyšný Lánec,044 74,27
Vyšný Medzev,044 25,27
Vyšný Mirošov,090 11,65
Vyšný Orlík,090 11,65
Vyšný Skálnik,980 52,53
Vyšný Slavkov,053 73,31
Vyšný Sliač,034 84,55
Vyšný Tvarožec,086 02,4
Vyšný Žipov,094 33,74
Zábiedovo,028 01,72
Záblatie,911 06,69
Záborie,038 03,35
Záborské,082 53,49
Zábrež,027 54,14
Zabudišová,913 07,41
Zádiel,032 23,32
Zádiel,044 02,27
Zadné Halny,977 01,10
Zádor,980 42,53
Zádubnie,010 03,79
Zahájnica,053 33,17
Záhor,072 53,61
Záhorce,991 06,73
Záhorčie,966 81,77
Záhorie,901 01,34
Záhorská Ves,900 65,34
Záhrada,955 01,67
Záhradné,082 16,49
Záhrb,968 01,77
Zacharovce,979 01,53
Zaježová,962 63,76
Zákamenné,029 56,39
Zákopčie,023 11,12
Zákysučie,023 02,12
Zalaba,937 01,30
Zálesie,059 04,21
Zálesie,900 28,57
Zalužice,072 34,37
Zamarovce,911 05,69
Zámostie,976 97,10
Zámutov,094 15,74
Zapriechody,962 12,13
Zárieč - Keblov,013 32,79
Záriečie,020 52,51
Záskalie,017 05,48
Záskalie,026 01,14
Zástranie,010 03,79
Zatín,076 53,68
Zátoka,023 55,12
Záturčie,036 01,35
Závada,054 01,31
Závada,094 08,19
Závada,951 87,75
Závada,955 01,67
Závada,991 21,73
Závada pod Čiernym vrchom,956 41,1
Závadka,053 33,17
Závadka,066 01,19
Závadka,072 33,37
Závadka,082 67,49
Závadka nad Hronom,976 67,10
Zavar,919 26,70
Závažná Poruba,032 02,32
Závod,908 72,34
Závodie,010 04,79
Závodie,023 54,12
Závodie,065 46,63
Zázrivá,027 05,14
Zbehňov,078 01,68
Zbehy,916 16,38
Zbehy,951 42,40
Zboj,067 68,60
Zbojné,067 13,36
Zbora,020 51,51
Zborov,086 33,4
Zborov nad Bystricou,023 03,12
Zbrojníky,935 55,30
Zbudská Belá,067 01,36
Zbudské Dlhé,067 12,19
Zbudza,072 23,37
Zbyňov,013 19,79
Zdoba,044 41,27
Zelené,987 01,46
Zeleneč,919 21,70
Zelený Háj,947 01,22
Zemianska Dedina,027 43,72
Zemianska Olča,946 14,22
Zemianska Závada,018 15,48
Zemianske Kostoľany,972 43,50
Zemianske Lieskové,913 05,69
Zemianske Mitice,913 22,69
Zemianske Podhradie,913 07,41
Zemianske Sady,925 54,16
Zemiansky Kvašov,017 07,48
Zemiansky Vrbovok,962 41,28
Zemné,941 22,42
Zemplín,076 34,68
Zemplínska Nová Ves,076 16,68
Zemplínska Šírava,072 36,37
Zemplínska Široká,072 13,37
Zemplínska Teplica,076 64,68
Zemplínske Hámre,067 77,60
Zemplínske Hradište,076 01,68
Zemplínske Jastrabie,076 05,68
Zemplínske Kopčany,072 17,37
Zemplínsky Branč,076 02,68
Zemplínsky Klečenov,076 16,68
Zimná Studňa,082 12,49
Zlámaná,023 55,12
Zlatá Baňa,082 52,49
Zlatá Idka,044 61,27
Zlatá Osada,945 01,22
Zlaté,086 01,4
Zlaté Klasy,930 39,15
Zlaté Moravce,,75
Zlatná na Ostrove,946 12,22
Zlatník,094 33,74
Zlatníky,956 37,1
Zlatno,951 91,75
Zlatno,976 69,10
Zlatno,985 03,46
Zlatovce,911 05,69
Zliechov,018 32,20
Zobor,949 01,40
Zohor,900 51,34
Zolná,962 21,76
Zombor,991 22,73
Zubák,020 64,51
Zuberec,027 32,72
Zubné,067 33,19
Zubria,985 51,13
Zubrohlava,029 43,39
Zvolen,,76
Zvolenská Slatina,962 01,76
Zvončín,919 01,70
Žabany,071 01,37
Žabica,962 05,13
Žabokreky,038 40,35
Žabokreky nad Nitrou,958 52,43
Žadovica,916 16,38
Žakarovce,055 71,17
Žakovce,059 73,21
Žakýl,969 82,3
Žalobín,094 03,74
Žarnov,013 62,11
Žarnov,044 02,27
Žarnovica,966 81,77
Žarnovická Huta,966 81,77
Žaškov,027 21,14
Žatkovce,082 67,49
Žbince,072 16,37
Ždaňa,044 11,27
Ždiar,059 55,47
Žehňa,082 06,49
Žehra,053 61,62
Železná Breznica,962 34,76
Železník,049 64,52
Železník,087 01,65
Železnô,032 15,32
Želiezovce,937 01,30
Želmanovce,086 44,65
Želobudza,962 12,13
Želovce,991 06,73
Žemberovce,935 02,30
Žemliare,935 57,30
Žiar,032 05,32
Žiar,982 01,52
Žiar nad Hronom,965 01,78
Žibritov,963 01,28
Žihárec,925 83,66
Žihľava,985 45,46
Žihľava,991 03,73
Žikava,951 92,75
Žilina,,79
Žilinská Lehota,010 01,79
Žíp,980 21,53
Žipov,082 41,49
Žirany,951 74,40
Žírovce,044 45,27
Žitava,946 38,22
Žitavany,951 97,75
Žitavce,952 01,40
Žitná,956 41,1
Žitná - Radiša,956 41,1
Žlkovce,920 42,18
Žrnové,018 03,48
Župčany,080 01,49
Župkov,966 71,77
